crop_id,crop_name,crop_temp,crop_humidity,crop_ph,crop_nitrogen,crop_phosphorus,crop_potassium,crop_calcium,crop_magnesium,crop_sulfur,crop_copper,crop_chlorine,crop_boron,crop_iron,crop_zinc,crop_manganese,crop_molybdenum,crop_nickel,crop_cobalt,crop_sodium,crop_ec,crop_light,crop_growth_stage,crop_type
110,babyspinach,25.24464,369.7456,6.46345,71.67133,21.23628,9.88103,3.03149,0.20389,5.02436,0.50129,0.4978,0.49913,0.50036,0.49984,0.49861,0.49988,0.50003,0.31422,0.99036,3.16909,507.25663,flowering,leafy_greens
111,babyspinach,24.75927,333.71398,7.24155,72.79891,20.50787,10.11775,3.00202,0.18307,5.01332,0.49766,0.50066,0.50247,0.49911,0.50195,0.49747,0.50201,0.4867,0.4316,0.6304,2.15049,564.11699,harvesting,leafy_greens
112,babyspinach,24.68774,354.70045,6.96905,69.78236,18.0499,10.03434,3.01544,0.19716,4.96263,0.49822,0.50325,0.50037,0.50134,0.49866,0.49936,0.50153,0.46759,0.49882,0.57007,0.16417,564.69403,seeding,leafy_greens
113,babyspinach,26.04592,366.11114,7.38905,69.59521,20.08706,10.0769,2.99097,0.20241,4.97786,0.50122,0.5007,0.49958,0.49843,0.50156,0.50171,0.50071,0.49729,0.55659,0.59523,1.63302,398.92427,vegetative,leafy_greens
114,babyspinach,24.81739,344.7253,6.77515,80.66669,21.03753,9.95725,2.98679,0.21608,4.9812,0.5008,0.49904,0.49999,0.50109,0.50077,0.50043,0.4987,0.52279,0.5615,0.42147,3.06331,491.45803,flowering,leafy_greens
115,babyspinach,25.6798,332.87652,8.35348,71.2504,20.19859,10.01307,3.01477,0.19583,5.00069,0.49779,0.49695,0.49924,0.4979,0.50027,0.49736,0.50023,0.48412,0.43852,0.24297,0.17861,672.63808,harvesting,leafy_greens
116,babyspinach,25.20012,355.30299,8.74706,77.54694,21.002,10.02868,3.01443,0.18739,5.05213,0.5023,0.49755,0.49801,0.50192,0.49892,0.49905,0.49894,0.52891,0.62114,0.95135,3.42726,641.95256,seeding,leafy_greens
117,babyspinach,25.06832,352.38357,5.5053,69.62274,20.03903,10.13354,3.01066,0.20585,5.01665,0.50128,0.50014,0.50102,0.49931,0.50003,0.49898,0.50073,0.50128,0.518,0.90568,1.64237,487.22333,vegetative,leafy_greens
118,babyspinach,25.07112,345.66795,7.67638,67.16657,18.51537,9.85762,3.01878,0.21798,4.97679,0.50112,0.50215,0.49995,0.49847,0.50284,0.49885,0.49856,0.4601,0.46347,0.49425,1.29314,714.94781,flowering,leafy_greens
119,babyspinach,26.31364,368.36495,6.90199,77.27773,21.87331,10.02168,3.00177,0.2152,5.00949,0.49977,0.50105,0.50122,0.50106,0.49975,0.49865,0.50066,0.46573,0.48006,1.21176,1.98388,200,harvesting,leafy_greens
120,babyspinach,24.5791,358.28538,7.1787,66.79439,21.43191,9.9571,2.96397,0.19132,5.017,0.49989,0.49796,0.49981,0.50087,0.49952,0.49953,0.50446,0.45095,0.55185,1.03834,0.55191,546.6756,seeding,leafy_greens
121,babyspinach,24.63444,345.70466,7.8253,71.14736,20.74727,9.6823,3.0063,0.22906,5.05351,0.49947,0.50283,0.50052,0.49984,0.4966,0.49773,0.4985,0.54587,0.62576,0.93504,1.43728,503.27,vegetative,leafy_greens
122,babyspinach,26.08174,349.28431,7.73951,76.46565,20.42985,10.16615,3.00422,0.19607,4.97247,0.49899,0.49954,0.50067,0.49989,0.50059,0.50052,0.50004,0.49723,0.45607,0.51899,0.9456,573.21684,flowering,leafy_greens
123,babyspinach,26.49602,346.87559,7.93522,67.82345,19.4744,9.93363,2.99477,0.18008,4.99219,0.50145,0.49887,0.49937,0.49896,0.50036,0.50449,0.50127,0.56039,0.42792,0.80362,1.91665,456.64358,harvesting,leafy_greens
124,babyspinach,24.84216,339.4944,7.50659,71.0475,20.13538,9.92861,3.02343,0.22083,4.96902,0.4997,0.50027,0.50034,0.49901,0.50079,0.50168,0.50164,0.48123,0.37488,0.58311,2.10564,362.85787,seeding,leafy_greens
125,babyspinach,26.87685,329.73765,7.02193,70.42465,17.39804,9.63941,2.99861,0.2026,5.03159,0.50003,0.5002,0.49906,0.49893,0.49781,0.50037,0.50061,0.51945,0.45208,0.73106,2.84529,476.83893,vegetative,leafy_greens
126,baylaurel,26.73672,359.04253,7.72763,73.3957,20.04606,9.87054,3.01526,0.20124,5.02557,0.50244,0.50177,0.49857,0.5017,0.50103,0.49761,0.49807,0.49484,0.55395,0.73019,3.4876,497.64297,flowering,herbs
127,baylaurel,25.0789,343.09471,7.26628,73.09721,19.39561,9.83738,3.01354,0.19539,5.01471,0.50017,0.49994,0.49781,0.4986,0.5009,0.50038,0.49939,0.50049,0.59552,1.10077,2.14655,363.22915,harvesting,herbs
128,baylaurel,24.87315,358.05449,8.02446,73.58913,21.03037,10.29004,2.994,0.20979,5.01614,0.49892,0.49714,0.49941,0.5006,0.49847,0.50276,0.50163,0.47994,0.56617,0.33857,2.50538,511.74265,seeding,herbs
129,baylaurel,25.61732,346.07661,6.14035,69.44905,20.08238,10.31756,2.96639,0.19593,5.01032,0.50071,0.50084,0.49721,0.49917,0.49936,0.50117,0.50028,0.49001,0.46249,0.74723,0.10317,654.96848,vegetative,herbs
130,baylaurel,27.07109,342.54733,6.79723,73.57422,19.69561,10.18099,2.98608,0.22132,4.95647,0.499,0.50001,0.50095,0.50056,0.50009,0.50001,0.50047,0.4747,0.43214,0.88806,1.71529,521.2574,flowering,herbs
131,baylaurel,23.22707,351.65134,6.64683,69.73612,18.18402,10.09127,3.0059,0.19912,4.97278,0.50018,0.49963,0.49801,0.49983,0.49963,0.49982,0.49897,0.48888,0.6294,0.77513,3.88964,524.31536,harvesting,herbs
132,baylaurel,25.63857,337.18608,7.34371,73.02249,18.03637,10.20016,2.97967,0.18638,5.0005,0.50117,0.49952,0.50032,0.50237,0.49971,0.50208,0.50014,0.51768,0.23323,0.62347,0.8257,735.84204,seeding,herbs
133,baylaurel,24.81853,338.62389,7.09029,72.38061,20.19946,10.01951,2.99266,0.22121,5.02291,0.4996,0.50267,0.50266,0.49878,0.49916,0.49897,0.50034,0.49183,0.39171,0.80335,1.28118,555.21902,vegetative,herbs
134,baylaurel,24.1893,351.13666,6.85718,73.36173,18.26079,9.85628,2.98489,0.22023,4.97326,0.5023,0.50101,0.50105,0.49742,0.49907,0.50009,0.50088,0.47064,0.61245,0.58527,2.00475,457.91756,flowering,herbs
135,baylaurel,23.6539,345.47097,7.41024,70.49138,20.30905,9.94457,3.02719,0.20177,5.05287,0.49846,0.49972,0.5037,0.49886,0.49789,0.4998,0.49958,0.51506,0.67989,0.75015,1.98552,503.79901,harvesting,herbs
136,baylaurel,25.38845,343.54327,7.9348,65.95097,19.31511,9.96081,3.02049,0.19938,4.97529,0.49839,0.49667,0.49958,0.49992,0.49865,0.50269,0.4994,0.53251,0.65794,0.92103,2.94231,539.0258,seeding,herbs
137,baylaurel,24.84661,336.74916,6.5211,70.89152,21.10939,10.06546,2.99419,0.19492,4.98373,0.49784,0.49637,0.50059,0.50017,0.50272,0.5014,0.49908,0.45171,0.32134,0.61642,0.79835,659.37081,vegetative,herbs
138,baylaurel,26.9827,355.31251,7.64629,72.77809,20.00265,10.00256,3.03043,0.17734,4.98543,0.5014,0.49869,0.50113,0.50261,0.50088,0.5008,0.50103,0.49093,0.67749,1.09316,0.69501,473.45581,flowering,herbs
139,baylaurel,26.15552,359.38352,6.75564,72.47722,18.80666,10.07636,2.99854,0.19776,4.95877,0.50074,0.49537,0.50095,0.49915,0.50091,0.49855,0.5011,0.52084,0.45407,0.64443,2.63058,549.15056,harvesting,herbs
140,baylaurel,25.67524,345.8617,6.5208,75.50439,20.48673,9.9891,3.00848,0.19603,4.99286,0.5011,0.49639,0.49929,0.50137,0.50044,0.49971,0.49968,0.48193,0.57165,0.28206,0.8665,560.32544,seeding,herbs
141,baylaurel,25.1013,350.77818,7.72549,71.25206,17.10284,10.05278,3.01139,0.19784,5.0695,0.49985,0.49985,0.50062,0.50183,0.49954,0.5002,0.49836,0.50786,0.6399,0.96501,0.11559,569.89634,vegetative,herbs
142,baylaurel,23.83912,366.7461,6.04052,75.31007,21.27931,10.14854,2.99367,0.20013,4.98851,0.49721,0.50142,0.50042,0.50031,0.50081,0.49815,0.49703,0.4868,0.5228,0.34767,3.18669,814.80374,flowering,herbs
143,baylaurel,26.58878,367.1662,6.15728,71.42445,20.76984,10.18318,3.0088,0.18088,5.04164,0.50219,0.49743,0.50004,0.4983,0.49896,0.49783,0.49881,0.49825,0.71136,0.79398,1.79044,632.62906,harvesting,herbs
144,baylaurel,24.46084,340.81853,8.01453,67.12276,19.90519,10.15737,3.01873,0.21156,5.01501,0.49915,0.49948,0.4997,0.50053,0.49932,0.5006,0.49905,0.5146,0.52775,0.16917,2.11399,519.30036,seeding,herbs
145,baylaurel,26.5675,351.8582,6.70078,75.06082,18.78556,10.36464,2.98837,0.20897,5.03438,0.49999,0.50283,0.4997,0.50144,0.49969,0.49876,0.50017,0.4898,0.42208,0.28794,1.91737,631.00919,vegetative,herbs
146,baylaurel,25.57892,371.19778,6.24158,73.30865,17.4471,10.20691,2.96753,0.19918,5.01527,0.49938,0.5021,0.50296,0.50301,0.49896,0.49703,0.49842,0.48576,0.66578,0.40253,3.8701,512.64171,flowering,herbs
147,bayleaf,24.60546,342.96445,7.39263,73.80522,19.73668,9.98027,3.01587,0.21565,5.01497,0.49931,0.50418,0.49883,0.49969,0.49901,0.50156,0.5009,0.49938,0.39607,0.8968,2.59198,514.7372,harvesting,spices
148,bayleaf,25.68977,349.7062,7.15321,68.18839,20.83058,10.1429,3.00874,0.19472,4.98756,0.50051,0.50046,0.50111,0.5014,0.50136,0.49884,0.50223,0.4844,0.54463,0.58238,0.53203,559.20815,seeding,spices
149,bayleaf,25.96141,339.44783,8.44403,66.67197,17.89383,9.97949,2.99638,0.1927,4.99581,0.5023,0.50052,0.50075,0.50127,0.50056,0.49972,0.50045,0.54761,0.42035,0.55509,2.97438,491.78941,vegetative,spices
150,bayleaf,26.60289,350.02255,8.07245,75.18143,20.91622,10.0728,2.99184,0.19277,4.98683,0.50135,0.50079,0.49826,0.50022,0.4995,0.49694,0.50056,0.50606,0.48354,1.35491,2.98412,463.88417,flowering,spices
151,bayleaf,26.86424,349.98989,7.69945,70.15116,21.08664,9.88642,2.99176,0.19979,4.98497,0.50039,0.4995,0.50222,0.50076,0.50143,0.49696,0.50028,0.48436,0.56787,0.76399,1.0351,670.13626,harvesting,spices
152,bayleaf,26.98565,356.71858,8.24926,72.22473,22.09742,9.96805,2.99767,0.19644,5.03224,0.49893,0.50125,0.50063,0.49927,0.5022,0.49938,0.50032,0.4811,0.4346,0.2114,3.48349,541.38734,seeding,spices
153,bayleaf,24.06078,373.21579,7.02453,74.23705,21.00067,10.08579,3.0112,0.20973,5.01594,0.49876,0.50116,0.50134,0.50044,0.49927,0.50071,0.49772,0.52023,0.32435,0.83741,2.41673,600.80929,vegetative,spices
154,bayleaf,25.72344,346.84971,7.68655,71.91818,19.37724,10.04888,3.0092,0.1984,5.02884,0.49657,0.49924,0.49946,0.50097,0.50048,0.4984,0.50004,0.46851,0.58256,0.25926,2.13334,563.28412,flowering,spices
155,bayleaf,24.72837,355.78663,6.71324,67.27385,19.00272,10.02021,3.02328,0.20163,5.0235,0.49931,0.50046,0.49948,0.50122,0.49963,0.49905,0.49963,0.48502,0.48636,0.23638,1.13765,428.67838,harvesting,spices
156,bayleaf,25.87983,348.17576,6.06674,69.54519,20.55692,10.1065,2.98827,0.22543,4.97849,0.49779,0.49917,0.49971,0.49939,0.49831,0.49914,0.50144,0.51884,0.22068,1.40983,2.77815,555.97631,seeding,spices
157,bayleaf,24.07483,339.57888,7.04937,75.63108,21.86107,10.20329,2.97679,0.20073,4.97544,0.49758,0.50042,0.50288,0.4994,0.49949,0.49962,0.49937,0.47358,0.34014,0.96156,1.67792,501.62983,vegetative,spices
158,bayleaf,24.90485,368.45941,7.43288,70.57949,18.49411,10.10203,3.00768,0.20946,5.01483,0.49922,0.49966,0.50105,0.49881,0.49893,0.50326,0.50089,0.48992,0.52245,0.43801,2.86667,607.9146,flowering,spices
159,bayleaf,23.37767,351.19435,6.95114,73.11389,19.00988,10.02672,3.00367,0.20777,4.97467,0.49777,0.50112,0.49993,0.50123,0.50026,0.50248,0.50134,0.50874,0.58052,0.83106,2.57055,568.2434,harvesting,spices
160,bayleaf,25.99552,344.64819,7.37414,69.00999,19.72045,10.17037,2.9892,0.20511,4.97382,0.50276,0.49893,0.49987,0.49966,0.49869,0.50154,0.49847,0.51382,0.6195,0.86248,1.59642,673.17193,seeding,spices
161,bayleaf,24.24092,348.17021,7.81354,71.6683,18.9565,10.45087,2.9742,0.19738,4.98087,0.50094,0.50067,0.49952,0.50118,0.49793,0.49794,0.49879,0.49666,0.6199,0.54078,3.09948,599.96526,vegetative,spices
162,bayleaf,26.02979,348.39622,7.89329,68.80995,18.69051,9.86186,3.01298,0.21507,5.01246,0.50082,0.49989,0.49999,0.50114,0.4984,0.50237,0.50335,0.52711,0.48899,0.30498,3.35297,454.0259,flowering,spices
163,bayleaf,26.81378,341.0934,8.34247,70.42394,22.41376,9.92332,2.99621,0.19368,4.99145,0.49768,0.50126,0.5,0.49836,0.50145,0.49983,0.50163,0.47355,0.46439,0.91894,2.03117,369.26579,harvesting,spices
164,bayleaf,25.34474,343.64682,7.6494,68.35132,19.21978,9.95957,2.97907,0.21445,5.00691,0.49863,0.50188,0.50011,0.50058,0.50107,0.49862,0.50157,0.49183,0.41274,0.99136,1.62948,496.95646,seeding,spices
165,bayleaf,24.53168,335.23621,7.84214,64.82394,19.80965,9.94387,3.02858,0.18596,5.00982,0.49952,0.49877,0.49982,0.50061,0.49901,0.49873,0.50115,0.49569,0.60269,0.28502,2.70249,650.94176,vegetative,spices
166,bayleaf,23.31926,344.24797,7.08416,82.10308,20.07222,9.85308,2.98887,0.198,4.97666,0.50086,0.50122,0.49902,0.49973,0.49885,0.49925,0.49949,0.50055,0.51966,0.29749,2.35602,309.64325,flowering,spices
167,bayleaf,25.55933,351.59446,6.56107,71.19917,18.22094,10.01208,2.97046,0.19047,4.99922,0.49985,0.50193,0.49992,0.49777,0.50099,0.50007,0.49842,0.51826,0.52456,0.87634,1.91756,650.21865,harvesting,spices
168,beechmushrooms,25.29879,360.49267,6.15257,72.75407,20.21314,10.05465,3.01032,0.22312,4.97344,0.49992,0.50096,0.50046,0.49983,0.49839,0.50068,0.50136,0.51803,0.49722,0.20745,2.224,459.0086,seeding,mushrooms
169,beechmushrooms,23.70635,348.58735,6.7178,71.31529,20.65215,10.00104,3.00241,0.1877,5.01405,0.49905,0.49867,0.50107,0.49969,0.49831,0.50004,0.49981,0.51592,0.51536,0.92219,0.51688,681.01017,vegetative,mushrooms
170,beechmushrooms,25.76698,350.88851,5.8875,67.85985,19.14017,10.09678,3.02416,0.19331,5.00469,0.5007,0.49779,0.5009,0.50209,0.50042,0.49978,0.50087,0.48897,0.42172,1.06184,2.50535,722.73764,flowering,mushrooms
171,beechmushrooms,25.07328,329.25706,7.70424,69.53,20.79496,9.71117,2.97676,0.19807,5.00177,0.50034,0.50007,0.50027,0.49645,0.50293,0.50125,0.50205,0.52091,0.38706,0.28246,3.24708,643.07029,harvesting,mushrooms
172,beechmushrooms,23.97926,347.47936,8.40927,75.8794,22.66789,9.87708,3.01005,0.21605,4.96769,0.49648,0.49971,0.50006,0.49873,0.49944,0.50094,0.49734,0.47099,0.43302,0.94211,2.20129,587.44016,seeding,mushrooms
173,beechmushrooms,23.61646,347.90234,7.44535,64.8312,20.49322,9.68544,2.97481,0.19768,5.00998,0.49669,0.50032,0.50208,0.49971,0.50093,0.49979,0.49954,0.4855,0.3879,0.81891,1.60236,711.97786,vegetative,mushrooms
174,beechmushrooms,24.92441,331.01381,7.01513,74.73522,17.31428,9.9981,2.98026,0.20067,4.97878,0.49798,0.49967,0.50102,0.4976,0.49978,0.50214,0.5007,0.50623,0.25,0.50143,2.94262,538.27588,flowering,mushrooms
175,beechmushrooms,27.82301,347.49529,6.38813,72.01534,20.18576,9.93604,3.05783,0.18942,4.98992,0.49986,0.49795,0.49967,0.50115,0.49813,0.5021,0.49917,0.489,0.35871,0.36779,3.55794,657.25164,harvesting,mushrooms
176,beechmushrooms,23.13281,344.61009,6.34895,72.58442,20.84539,9.85959,3.00909,0.18535,4.97486,0.50169,0.50182,0.49924,0.49965,0.4987,0.50239,0.49777,0.50383,0.85897,0.53829,2.59046,723.87457,seeding,mushrooms
177,beechmushrooms,24.17466,356.62133,6.61962,66.24804,19.40228,10.16493,3.02428,0.19792,5.00933,0.49917,0.49906,0.49992,0.49728,0.50186,0.50016,0.49995,0.48989,0.62524,0.4613,0.77565,614.88541,vegetative,mushrooms
178,beechmushrooms,24.63854,361.00785,8.21704,69.51848,23.85476,10.05784,2.99867,0.19434,5.00569,0.49698,0.50042,0.49755,0.50028,0.49995,0.49763,0.50031,0.48276,0.45225,0.99752,1.74715,591.84386,flowering,mushrooms
179,beechmushrooms,25.27596,353.84132,6.46616,73.40732,21.19635,9.90804,3.02629,0.21329,5.02488,0.50032,0.49922,0.49696,0.50076,0.50101,0.50207,0.49948,0.49296,0.55372,0.33664,1.91218,493.38874,harvesting,mushrooms
180,beechmushrooms,24.44141,351.24727,6.00576,68.97642,19.80143,9.97553,3.01616,0.19004,4.99802,0.50068,0.50088,0.49777,0.49791,0.49955,0.49852,0.49944,0.52903,0.35767,0.6584,1.18779,380.95816,seeding,mushrooms
181,beechmushrooms,23.87696,356.43388,7.02848,67.4852,19.99892,10.2106,3.00457,0.21467,4.98497,0.49776,0.49898,0.49992,0.49842,0.499,0.50277,0.50143,0.53413,0.5728,0.68915,3.48768,513.07579,vegetative,mushrooms
182,beechmushrooms,22.48344,343.08441,7.46913,72.5173,19.73023,9.84601,3.003,0.20046,4.99202,0.5006,0.50262,0.49777,0.50035,0.50138,0.50298,0.49811,0.47614,0.6785,1.18812,0.1129,554.19697,flowering,mushrooms
183,beechmushrooms,24.46161,329.15217,6.43684,70.64618,19.25153,10.2206,2.98725,0.20264,4.96856,0.49882,0.49977,0.49865,0.49811,0.5001,0.50022,0.49989,0.51995,0.52037,0.35482,1.65564,738.24444,harvesting,mushrooms
184,beechmushrooms,23.96214,339.11574,7.29015,74.52846,20.76898,10.01439,3.01919,0.20365,4.97952,0.49688,0.50112,0.50068,0.50223,0.4975,0.5016,0.50145,0.47465,0.39911,1.15479,1.07365,541.35098,seeding,mushrooms
185,beechmushrooms,25.19617,327.654,6.9191,74.3285,20.52154,10.07461,2.97985,0.1925,4.98311,0.50016,0.50131,0.50153,0.50121,0.49984,0.497,0.49859,0.47085,0.54306,0.92053,2.71414,526.382,vegetative,mushrooms
186,beechmushrooms,25.71252,332.90416,8.52625,68.33405,20.65311,9.75186,3.01122,0.20224,5.01633,0.5009,0.49874,0.50099,0.49946,0.5023,0.49841,0.4974,0.4785,0.47877,0.65097,1.08027,468.82424,flowering,mushrooms
187,beechmushrooms,24.18943,333.71067,6.25177,73.66171,21.16777,10.0826,3.01832,0.18737,5.02122,0.5011,0.50378,0.49915,0.50349,0.5004,0.50162,0.49935,0.55584,0.44009,0.93157,2.22751,527.22518,harvesting,mushrooms
188,beechmushrooms,24.37809,371.87985,7.51537,84.71523,18.01193,9.88833,2.98715,0.19682,4.99285,0.49951,0.5003,0.50019,0.49689,0.4978,0.49876,0.49946,0.52028,0.61556,0.93774,2.21252,583.47083,seeding,mushrooms
189,beefsteaktomatoes,26.00685,345.27092,6.67471,72.53752,20.35021,10.04593,2.99404,0.19403,5.02155,0.49936,0.49971,0.4993,0.49795,0.49958,0.49854,0.49964,0.49349,0.30396,0.87559,0.86493,581.08153,vegetative,fruitables
190,beefsteaktomatoes,25.6115,326.52728,6.48364,71.54289,20.31552,9.95302,3.01387,0.20372,5.01959,0.50018,0.4989,0.49907,0.50035,0.49762,0.49886,0.49984,0.52392,0.65565,0.56733,0.83473,361.13172,flowering,fruitables
191,beefsteaktomatoes,25.5317,359.64331,7.37071,68.27687,19.58824,9.74764,3.00419,0.20499,4.99795,0.49981,0.50273,0.49867,0.5024,0.49939,0.49932,0.49904,0.50627,0.48412,0.33421,0.43121,327.69198,harvesting,fruitables
192,beefsteaktomatoes,22.97371,370.31965,6.04506,70.32902,19.60919,10.07801,3.02484,0.20881,4.95666,0.49833,0.50012,0.49877,0.49923,0.50161,0.49918,0.4993,0.49747,0.45877,0.9371,2.36572,634.19691,seeding,fruitables
193,beefsteaktomatoes,26.59877,357.20342,7.68147,68.6435,20.61238,9.93527,3.00933,0.1808,5.00213,0.49942,0.50085,0.50048,0.49961,0.50136,0.49979,0.49994,0.49294,0.31605,0.8935,2.3532,672.62488,vegetative,fruitables
194,beefsteaktomatoes,25.67135,346.04454,8.42426,71.709,18.48164,9.8102,2.9839,0.18605,5.00987,0.50023,0.50007,0.50115,0.5003,0.50263,0.50148,0.49812,0.53778,0.51536,0.5933,1.90035,564.35364,flowering,fruitables
195,beefsteaktomatoes,25.11533,354.30251,7.21346,68.91158,19.56182,10.15532,3.00912,0.21083,4.98262,0.49964,0.49967,0.50079,0.5022,0.49936,0.4991,0.49915,0.49997,0.77033,0.94754,1.63393,549.22543,harvesting,fruitables
196,beefsteaktomatoes,24.82912,335.19129,8.79943,74.7471,20.90797,10.12869,3.01702,0.19169,5.01285,0.49844,0.5014,0.50047,0.50046,0.50086,0.50107,0.50072,0.54058,0.53074,1.21538,3.38534,343.1272,seeding,fruitables
197,beefsteaktomatoes,26.10341,348.33535,6.75852,71.16976,20.78551,9.9081,2.97482,0.20392,5.0615,0.49899,0.49814,0.50046,0.50131,0.50009,0.49956,0.50322,0.52051,0.41484,0.51676,1.84869,596.10617,vegetative,fruitables
198,beefsteaktomatoes,24.31584,351.7642,7.63234,67.58594,19.92771,10.02663,2.98567,0.19665,4.97523,0.50414,0.49943,0.49631,0.50081,0.50065,0.50153,0.50059,0.49016,0.44253,0.96876,2.68378,604.61488,flowering,fruitables
199,beefsteaktomatoes,26.56861,354.77024,6.92152,68.38824,19.80726,10.07512,2.98218,0.20484,5.01019,0.49862,0.50149,0.49903,0.50101,0.49745,0.49804,0.4963,0.49626,0.63284,0.59852,3.89059,609.3358,harvesting,fruitables
200,beefsteaktomatoes,23.72635,357.85132,7.88511,71.21004,20.17621,9.81453,2.96202,0.18477,4.98599,0.50047,0.50048,0.49992,0.50361,0.50173,0.50127,0.50393,0.50524,0.48645,0.96079,1.43577,376.99901,seeding,fruitables
201,beefsteaktomatoes,23.96797,338.84037,6.87509,73.16338,19.9211,10.09165,2.98549,0.21094,4.98672,0.49915,0.49947,0.49814,0.50037,0.49926,0.50164,0.50103,0.52939,0.31334,0.47201,1.74541,475.24383,vegetative,fruitables
202,beefsteaktomatoes,26.87282,361.32226,6.73731,70.65128,19.1397,9.86837,3.01581,0.20363,4.98856,0.50025,0.5011,0.49931,0.49875,0.50054,0.50282,0.50007,0.47297,0.35421,0.78498,3.21102,315.29737,flowering,fruitables
203,beefsteaktomatoes,24.82477,356.3911,7.94374,68.0095,18.49955,9.99529,2.98775,0.21477,4.97984,0.50158,0.49904,0.50039,0.49902,0.50119,0.5004,0.49964,0.46129,0.69932,0.77914,1.89222,353.24069,harvesting,fruitables
204,beefsteaktomatoes,24.66997,363.97445,5.34839,71.33626,20.13784,10.27426,3.02508,0.21255,5.01353,0.50035,0.4992,0.49922,0.50149,0.49656,0.49727,0.49998,0.50873,0.54398,0.73794,0.3103,413.77891,seeding,fruitables
205,beefsteaktomatoes,25.42646,359.02656,7.10381,70.00948,19.57807,10.01336,3.00901,0.20054,5.04636,0.50028,0.49981,0.4993,0.49903,0.49976,0.49913,0.50311,0.51271,0.36564,0.48767,2.61277,702.81721,vegetative,fruitables
206,beefsteaktomatoes,25.73667,370.68944,6.063,69.63219,20.46063,9.70467,3.00175,0.21153,5.00382,0.49993,0.50183,0.49985,0.49611,0.49921,0.50141,0.50055,0.54791,0.41693,0.87236,2.72783,476.55121,flowering,fruitables
207,beefsteaktomatoes,23.51318,355.54644,7.50953,74.49733,19.97276,9.89563,2.98383,0.19887,4.99681,0.50047,0.50024,0.49914,0.50015,0.49781,0.50188,0.50078,0.48532,0.63128,0.48601,2.36872,495.88698,harvesting,fruitables
208,beefsteaktomatoes,25.25854,338.60538,7.88578,74.61762,18.82,10.32272,3.01919,0.2019,5.04358,0.50391,0.50002,0.49644,0.50003,0.49999,0.50257,0.50104,0.49718,0.50605,0.2598,2.52414,483.57854,seeding,fruitables
209,beefsteaktomatoes,22.75737,340.64076,8.15658,72.91264,18.92326,9.89781,3.02032,0.18857,4.99776,0.49951,0.50075,0.49898,0.50141,0.50023,0.50118,0.50048,0.50387,0.49415,0.37209,1.3164,386.85425,vegetative,fruitables
210,beetgreens,24.67519,337.30935,7.76786,70.12595,18.83869,10.07004,2.98014,0.18905,5.00494,0.50066,0.50122,0.5009,0.50162,0.49766,0.49844,0.50236,0.50275,0.44939,0.97288,1.74183,469.40755,flowering,leafy_greens
211,beetgreens,25.00785,352.65218,6.75623,65.6698,21.19121,10.04021,2.98101,0.20126,4.9966,0.49818,0.49874,0.50134,0.49752,0.49991,0.49796,0.49854,0.49397,0.57071,0.82761,2.9304,426.16509,harvesting,leafy_greens
212,beetgreens,24.69896,348.25705,7.40828,65.58787,22.2281,10.01147,2.96763,0.20869,4.98337,0.5026,0.49873,0.49822,0.50293,0.49875,0.50036,0.49871,0.53672,0.638,0.99721,3.66533,518.19373,seeding,leafy_greens
213,beetgreens,25.87376,333.67217,6.7353,76.85389,22.80345,10.16361,3.01342,0.2056,5.01033,0.49896,0.50369,0.49964,0.50208,0.50048,0.50127,0.49897,0.48029,0.61774,0.37256,1.4325,550.76588,vegetative,leafy_greens
